1606183442.801859,78
1606183442.911700,78
1606183443.038500,82
1606183443.183872,88
1606183443.307267,92
1606183443.476333,93
1606183443.610757,89
1606183443.768595,86
1606183443.901641,72
1606183444.018777,73
1606183444.139721,72
1606183444.259687,72
1606183444.413907,76
1606183444.539308,76
1606183444.648186,74
1606183444.758574,73
1606183444.899128,75
1606183445.032895,74
1606183445.179070,75
1606183445.327548,75
1606183445.446899,75
1606183445.553384,75
1606183445.692926,75
1606183445.833810,75
1606183445.958300,76
1606183446.095952,75
1606183446.238211,76
1606183446.344735,76
1606183446.448567,76
1606183446.582411,76
1606183446.697035,77
1606183446.813076,85
1606183446.927411,85
1606183447.039479,87
1606183447.181475,96
1606183447.314929,98
1606183447.432002,94
1606183447.540481,95
1606183447.669009,100
1606183447.780375,97
1606183447.889480,76
1606183448.019381,77
1606183448.160250,40
1606183448.265514,38
1606183448.378794,38
1606183448.489065,40
1606183448.625308,39
1606183448.733935,40
1606183448.855070,39
1606183448.960945,41
1606183449.069793,41
1606183449.228867,40
1606183449.353189,41
1606183449.478402,41
1606183449.607459,41
1606183449.757568,42
1606183449.875337,43
1606183450.003381,42
1606183450.197988,43
1606183450.312993,43
1606183450.437717,43
1606183450.544143,44
1606183450.658112,51
1606183450.763278,54
1606183450.885998,66
1606183451.006162,70
1606183451.113592,73
1606183451.245836,46
1606183451.364129,46
1606183451.480497,47
1606183451.613366,46
1606183451.748074,47
1606183451.863900,46
1606183451.972673,47
1606183452.078992,46
1606183452.208142,47
1606183452.353688,48
1606183452.495465,47
1606183452.622132,47
1606183452.793502,49
1606183452.941521,49
1606183453.078498,49
1606183453.195946,50
1606183453.346097,50
1606183453.462729,55
1606183453.580059,59
1606183453.704003,69
1606183453.871497,84
1606183453.992025,80
1606183454.130987,52
1606183454.239093,51
1606183454.364304,50
1606183454.491428,51
1606183454.605305,52
1606183454.744351,51
1606183454.849376,51
1606183455.002384,53
1606183455.111214,53
1606183455.216853,53
1606183455.383054,52
1606183455.561338,53
1606183455.698981,54
1606183455.830192,54
1606183455.976174,53
1606183456.127622,55
1606183456.267371,55
1606183456.420213,62
1606183456.554020,65
1606183456.661063,76
1606183456.793517,76
1606183456.937439,84
1606183457.066812,57
1606183457.199197,56
1606183457.317297,55
1606183457.454352,57
1606183457.590963,56
1606183457.708943,56
1606183457.890344,56
1606183458.006867,58
1606183458.118686,57
1606183458.280305,57
1606183458.414852,57
1606183458.551045,60
1606183458.678593,58
1606183458.798929,58
1606183458.946878,59
1606183459.091317,58
1606183459.236630,61
1606183459.385686,67
1606183459.557473,68
1606183459.726960,80
1606183459.841430,92
1606183459.994060,89
1606183460.121997,62
1606183460.258546,60
1606183460.401242,61
1606183460.527903,60
1606183460.672245,61
1606183460.810577,62
1606183460.915662,63
1606183461.029930,61
1606183461.171959,61
1606183461.310076,62
1606183461.438244,62
1606183461.570958,62
1606183461.709846,63
1606183461.821456,63
1606183461.935027,64
1606183462.070899,64
1606183462.189509,64
1606183462.331175,75
1606183462.444488,75
1606183462.567190,74
1606183462.724142,85
1606183462.859972,100
1606183463.011770,93
1606183463.142120,66
1606183463.274688,64
1606183463.422967,66
1606183463.572071,66
1606183463.717430,65
1606183463.838223,67
1606183463.976800,67
1606183464.107316,66
1606183464.250215,67
1606183464.425356,66
1606183464.565380,67
1606183464.712619,66
1606183464.824313,68
1606183464.969476,69
1606183465.081846,69
1606183465.270549,70
1606183465.383987,79
1606183465.511098,79
1606183465.653771,79
1606183465.784217,89
1606183465.898840,89
1606183466.038831,100
1606183466.177010,93
1606183466.294368,72
1606183466.420924,74
1606183466.565433,70
1606183466.678693,71
1606183466.790027,70
1606183466.928229,69
1606183467.074345,72
1606183467.209090,72
1606183467.359841,70
1606183467.466742,71
1606183467.625057,71
1606183467.758064,70
1606183467.889545,72
1606183467.995011,72
1606183468.122496,72
1606183468.259575,71
1606183468.393785,72
1606183468.505697,72
1606183468.661679,72
1606183468.786461,73
1606183468.916938,73
1606183469.035142,73
1606183469.161109,73
1606183469.290313,75
1606183469.425662,81
1606183469.547774,84
1606183469.711793,84
1606183469.831297,94
1606183470.010007,95
1606183470.115378,97
1606183470.233862,92
1606183470.350611,92
1606183470.507031,76
1606183470.613300,76
1606183470.759014,76
1606183470.909503,75
1606183471.013118,76
1606183471.177452,77
1606183471.282267,76
1606183471.401633,75
1606183471.525146,76
1606183471.633559,77
1606183471.772594,77
1606183471.893228,77
1606183472.005606,76
1606183472.116517,76
1606183472.228965,78
1606183472.358998,77
1606183472.516413,78
1606183472.632015,79
1606183472.779968,89
1606183472.886496,88
1606183472.992264,88
1606183473.110284,98
1606183473.227297,98
1606183473.331475,93
1606183473.478566,95
1606183473.584101,98
1606183473.692551,98
1606183473.796513,78
1606183473.913393,79
1606183474.024615,50
1606183474.139770,38
1606183474.281855,40
1606183474.395538,43
1606183474.513856,40
1606183474.649654,41
1606183474.760634,41
1606183474.906360,40
1606183475.011907,42
1606183475.162217,41
1606183475.272867,41
1606183475.437737,42
1606183475.544913,43
1606183475.675281,42
1606183475.831494,43
1606183475.983631,43
1606183476.098533,43
1606183476.208502,43
1606183476.333626,44
1606183476.481163,44
1606183476.610217,45
1606183476.758395,54
1606183476.863436,58
1606183477.041721,75
1606183477.178350,69
1606183477.323427,48
1606183477.460329,46
1606183477.587435,47
1606183477.718526,46
1606183477.925815,48
1606183478.054616,47
1606183478.174374,47
1606183478.309303,47
1606183478.419922,47
1606183478.533368,48
1606183478.683953,48
1606183478.811190,46
1606183478.923503,48
1606183479.090393,48
1606183479.211979,49
1606183479.367494,50
1606183479.478080,57
1606183479.632166,61
1606183479.755713,71
1606183479.914724,80
1606183480.049053,52
1606183480.168162,51
1606183480.292529,51
1606183480.415058,53
1606183480.552019,50
1606183480.686839,52
1606183480.827267,53
1606183480.963622,52
1606183481.073440,52
1606183481.217751,54
1606183481.358858,53
1606183481.479486,54
1606183481.595911,54
1606183481.707444,53
1606183481.840171,56
1606183481.990792,54
1606183482.099295,55
1606183482.225702,62
1606183482.348952,66
1606183482.489190,65
1606183482.597657,75
1606183482.716622,83
1606183482.892916,63
1606183482.999229,57
1606183483.130960,57
1606183483.259187,57
1606183483.380426,58
1606183483.495356,56
1606183483.605776,57
1606183483.734136,58
1606183483.845416,58
1606183483.988872,58
1606183484.102023,57
1606183484.276279,59
1606183484.384048,59
1606183484.497362,58
1606183484.614620,58
1606183484.733925,58
1606183484.843883,60
1606183484.976482,62
1606183485.121165,66
1606183485.276920,71
1606183485.408526,79
1606183485.580897,90
1606183485.714263,89
1606183485.847189,63
1606183485.996455,61
1606183486.137232,60
1606183486.282493,63
1606183486.403799,63
1606183486.528244,60
1606183486.643004,60
1606183486.789504,61
1606183486.917677,61
1606183487.045291,61
1606183487.161148,61
1606183487.302611,61
1606183487.438663,61
1606183487.559319,27
1606183487.668878,0
1606183487.777008,0
